Forage: 13, 23, 14, 15, 14, 12, 14, 10, 15, 9, 10, 14
Forage: 16, 21, 20, 14, 19, 13, 13, 11, 8, 10, 7, 6
Forage: 12, 19, 12, 20, 13, 13, 13, 14, 9, 11, 12, 11
Forage: 14, 19, 14, 14, 12, 13, 10, 12, 9, 11, 7, 8
Forage: 9, 18, 18, 13, 10, 11, 11, 10, 11, 6, 7, 8
Forage: 11, 18, 14, 16, 15, 13, 10, 10, 9, 11, 11, 7
Forage: 12, 14, 12, 17, 15, 13, 14, 14, 12, 8, 14, 9
Forage: 11, 17, 13, 12, 11, 15, 14, 11, 11, 8, 7, 10
Forage: 14, 17, 16, 12, 15, 15, 12, 9, 9, 10, 9, 7
Forage: 13, 18, 16, 13, 16, 10, 8, 10, 8, 15, 9, 10
Forage: 7, 20, 14, 13, 10, 13, 8, 16, 7, 15, 11, 6
Forage: 14, 13, 14, 14, 12, 14, 9, 11, 9, 9, 8, 9
Forage: 16, 16, 17, 14, 15, 13, 13, 7, 9, 14, 9, 7
Forage: 14, 15, 17, 15, 15, 10, 10, 12, 9, 11, 8, 9
Forage: 12, 18, 12, 15, 10, 14, 11, 10, 12, 9, 12, 6
Forage: 11, 19, 13, 18, 14, 11, 13, 11, 12, 8, 7, 9
Forage: 15, 18, 15, 11, 15, 13, 13, 13, 7, 8, 8, 12
Forage: 10, 17, 13, 15, 19, 12, 15, 9, 14, 9, 9, 11
Forage: 12, 13, 17, 9, 18, 15, 14, 10, 9, 8, 12, 7
Forage: 11, 17, 15, 20, 18, 12, 12, 10, 11, 15, 9, 5
Forage: 18, 20, 18, 14, 15, 17, 10, 10, 13, 7, 6, 10
Forage: 14, 18, 13, 14, 10, 16, 9, 15, 5, 13, 10, 6
Forage: 10, 15, 19, 11, 14, 17, 14, 12, 10, 12, 12, 8
Forage: 15, 17, 18, 20, 12, 15, 12, 11, 11, 10, 7, 6
Forage: 14, 20, 13, 14, 13, 12, 15, 10, 11, 9, 9, 5
Forage: 14, 16, 16, 13, 13, 13, 13, 10, 9, 13, 10, 8
Forage: 17, 17, 18, 14, 17, 15, 16, 11, 13, 13, 12, 10
Forage: 15, 15, 14, 10, 12, 16, 9, 11, 9, 11, 9, 7
Forage: 11, 19, 15, 13, 18, 14, 12, 13, 12, 15, 10, 8
Forage: 14, 19, 17, 17, 15, 12, 14, 13, 14, 9, 11, 9
Forage: 10, 15, 19, 15, 12, 15, 13, 10, 10, 13, 7, 9
Forage: 15, 19, 16, 16, 14, 10, 15, 13, 10, 6, 8, 6
Forage: 8, 17, 17, 14, 14, 15, 16, 8, 10, 11, 10, 5
Forage: 14, 15, 12, 17, 10, 13, 10, 9, 9, 11, 8, 6
Forage: 14, 18, 16, 17, 12, 14, 6, 12, 13, 12, 9, 7
